# 3D point list with one line of data per point:
#   POINT3D_ID, X, Y, Z, R, G, B, ERROR, TRACK[] as (IMAGE_ID, POINT2D_IDX)
2550 0.5058173537254333 0.24514491856098175 0.8987030982971191 255 255 255 1.0 4 2549
2551 -0.16123096644878387 0.24901792407035828 0.9129595160484314 255 255 255 1.0 4 2550
2552 -0.10347134619951248 0.24886661767959595 0.9126141667366028 255 255 255 1.0 4 2551
2553 0.05646412447094917 0.2490071803331375 0.9130820631980896 255 255 255 1.0 4 2552
2554 0.06516412645578384 0.24811264872550964 0.9095253348350525 255 255 255 1.0 4 2553
2555 0.22996608912944794 0.24731992185115814 0.9069210886955261 255 255 255 1.0 4 2554
2556 -0.21930411458015442 0.25030282139778137 0.9172582626342773 255 255 255 1.0 4 2555
2557 -0.05177177116274834 0.24855710566043854 0.9109916090965271 255 255 255 1.0 4 2556
2558 0.06214752048254013 0.24891822040081024 0.9119603037834167 255 255 255 1.0 4 2557 4 2560
2559 -0.045030735433101654 0.2485685795545578 0.9101345539093018 255 255 255 1.0 4 2558
2560 0.343347430229187 0.24777649343013763 0.9070113301277161 255 255 255 1.0 4 2559
2561 -0.4313923120498657 0.2515551447868347 0.920298159122467 255 255 255 1.0 4 2557 4 2560
2562 -0.2477264255285263 0.24981331825256348 0.9139205813407898 255 255 255 1.0 4 2561
2563 0.10665125399827957 0.24856792390346527 0.909247100353241 255 255 255 1.0 4 2562
2564 0.4991869628429413 0.24504275619983673 0.8958476781845093 255 255 255 1.0 4 2563
2565 -0.10553781688213348 0.2491472214460373 0.9112149477005005 255 255 255 1.0 4 2564
2566 -0.2105218917131424 0.24981318414211273 0.9126311540603638 255 255 255 1.0 4 2565
2567 -0.2606169283390045 0.2504485547542572 0.9140527844429016 255 255 255 1.0 4 2566
2568 -0.1474841833114624 0.2495996356010437 0.9112612009048462 255 255 255 1.0 4 2567
2569 0.020883314311504364 0.25081029534339905 0.915237307548523 255 255 255 1.0 4 2568
2570 0.04162042960524559 0.24959342181682587 0.9111934900283813 255 255 255 1.0 4 2569
2571 -0.10958100110292435 0.24944883584976196 0.9100549817085266 255 255 255 1.0 4 2570
2572 0.14187610149383545 0.24820178747177124 0.9056518077850342 255 255 255 1.0 4 2571
2573 0.18628408014774323 0.24766045808792114 0.9035899043083191 255 255 255 1.0 4 2572
2574 0.2503849267959595 0.24804924428462982 0.9048234224319458 255 255 255 1.0 4 2573
2575 0.26511552929878235 0.2484440952539444 0.9053105115890503 255 255 255 1.0 4 2574
2576 -0.5032777786254883 0.25174587965011597 0.9170260429382324 255 255 255 1.0 4 2575
2577 -0.2052706927061081 0.24953368306159973 0.9093593955039978 255 255 255 1.0 4 2576
2578 -0.10486955940723419 0.2500166594982147 0.9106557965278625 255 255 255 1.0 4 2577
2579 0.11079191416501999 0.24876779317855835 0.9063600301742554 255 255 255 1.0 4 2578
2580 -0.3202301263809204 0.2505458891391754 0.9120261669158936 255 255 255 1.0 4 2579
2581 0.08416512608528137 0.24950376152992249 0.9079310894012451 255 255 255 1.0 4 2580
2582 -0.46604830026626587 0.25222355127334595 0.9172407388687134 255 255 255 1.0 4 2581
2583 -0.08708032965660095 0.2497863620519638 0.9086774587631226 255 255 255 1.0 4 2582
2584 -0.0726279765367508 0.24946589767932892 0.9072970151901245 255 255 255 1.0 4 2583
2585 -0.2909681499004364 0.2510997951030731 0.9126339554786682 255 255 255 1.0 4 2584
2586 -0.03537166491150856 0.24985656142234802 0.9083536863327026 255 255 255 1.0 4 2585
2587 -0.0209596399217844 0.24926972389221191 0.9063846468925476 255 255 255 1.0 4 2586
2588 0.021013537421822548 0.24873867630958557 0.904508113861084 255 255 255 1.0 4 2587
2589 0.10456335544586182 0.24893945455551147 0.9048969149589539 255 255 255 1.0 4 2588
2590 0.21259160339832306 0.24866895377635956 0.9036247730255127 255 255 255 1.0 4 2589
2591 0.39441978931427 0.2450721263885498 0.8907235264778137 255 255 255 1.0 4 2590
2592 -0.5067130923271179 0.2518029510974884 0.9144935011863708 255 255 255 1.0 4 2591
2593 -0.3443621098995209 0.251202791929245 0.9122945070266724 255 255 255 1.0 4 2592
2594 0.11489127576351166 0.2494504749774933 0.9061383605003357 255 255 255 1.0 4 2593
2595 -0.08277856558561325 0.24984391033649445 0.9072546362876892 255 255 255 1.0 4 2594
2596 0.24989338219165802 0.2483895868062973 0.9018166065216064 255 255 255 1.0 4 2595
2597 0.4837052822113037 0.2444097250699997 0.8865052461624146 255 255 255 1.0 4 2596
2598 -0.019933300092816353 0.248916357755661 0.9031767845153809 255 255 255 1.0 4 2597
2599 0.44832542538642883 0.2457592636346817 0.8910012245178223 255 255 255 1.0 4 2598
2600 -0.23366764187812805 0.25079599022865295 0.9092169404029846 255 255 255 1.0 4 2599
2601 -0.31564241647720337 0.2506539523601532 0.9070961475372314 255 255 255 1.0 4 2600
2602 -0.1170150637626648 0.2502206861972809 0.9057833552360535 255 255 255 1.0 4 2601
2603 -0.07781902700662613 0.24998526275157928 0.9047984480857849 255 255 255 1.0 4 2602
2604 0.21508491039276123 0.24893036484718323 0.9007631540298462 255 255 255 1.0 4 2603
2605 0.4263647198677063 0.24658864736557007 0.8921711444854736 255 255 255 1.0 4 2604
2606 -0.4208940267562866 0.251494824886322 0.9094579219818115 255 255 255 1.0 4 2605
2607 -0.41572585701942444 0.2514920234680176 0.9093091487884521 255 255 255 1.0 4 2606
2608 -0.035371433943510056 0.2489294856786728 0.9007452726364136 255 255 255 1.0 4 2607
2609 0.008572982624173164 0.24898464977741241 0.9006931781768799 255 255 255 1.0 4 2608
2610 0.023580750450491905 0.25040188431739807 0.9059080481529236 255 255 255 1.0 4 2609
2611 0.024141019210219383 0.2495022565126419 0.9027559161186218 255 255 255 1.0 4 2610
2612 -0.5274968147277832 0.2525315284729004 0.9126837253570557 255 255 255 1.0 4 2611
2613 -0.4912494421005249 0.25289973616600037 0.9137868285179138 255 255 255 1.0 4 2612
2614 -0.21216994524002075 0.24947883188724518 0.9020222425460815 255 255 255 1.0 4 2613
2615 -0.2099473476409912 0.2506362497806549 0.9060500264167786 255 255 255 1.0 4 2614
2616 -0.02613980695605278 0.24851387739181519 0.8985392451286316 255 255 255 1.0 4 2615
2617 -0.5367689728736877 0.2524000108242035 0.9115576148033142 255 255 255 1.0 4 2616
2618 -0.21435193717479706 0.25113388895988464 0.9071779847145081 255 255 255 1.0 4 2617
2619 0.044464968144893646 0.2502278983592987 0.9038676619529724 255 255 255 1.0 4 2618
2620 0.11474063992500305 0.24913851916790009 0.8999300599098206 255 255 255 1.0 4 2619
2621 0.1398804634809494 0.24940763413906097 0.9010031819343567 255 255 255 1.0 4 2620
2622 0.4099130928516388 0.2460760474205017 0.8884264826774597 255 255 255 1.0 4 2621
2623 -0.22325162589550018 0.2512635886669159 0.9071375727653503 255 255 255 1.0 4 2622
2624 -0.12840096652507782 0.2507668137550354 0.9054922461509705 255 255 255 1.0 4 2623
2625 0.01807950995862484 0.2502824664115906 0.9030954837799072 255 255 255 1.0 4 2624
2626 0.024383550509810448 0.24921979010105133 0.8998657464981079 255 255 255 1.0 4 2625 4 2626
2627 -0.06376953423023224 0.2505980432033539 0.9038320779800415 255 255 255 1.0 4 2625 4 2626
2628 0.11529708653688431 0.24936504662036896 0.8993934392929077 255 255 255 1.0 4 2627
2629 0.2991465628147125 0.24786151945590973 0.8938844203948975 255 255 255 1.0 4 2628
2630 -0.3267883062362671 0.2508767247200012 0.9045405983924866 255 255 255 1.0 4 2629
2631 -0.2848796844482422 0.25183501839637756 0.9075270891189575 255 255 255 1.0 4 2630
2632 -0.18722331523895264 0.2503550350666046 0.9022536277770996 255 255 255 1.0 4 2631
2633 -0.12603001296520233 0.25020813941955566 0.9021516442298889 255 255 255 1.0 4 2632
2634 0.04398823902010918 0.2500293254852295 0.9009997248649597 255 255 255 1.0 4 2633
2635 -0.4453043043613434 0.25197023153305054 0.9071123600006104 255 255 255 1.0 4 2634
2636 -0.34144043922424316 0.25215548276901245 0.9079188108444214 255 255 255 1.0 4 2635
2637 0.03663170710206032 0.24992477893829346 0.8996720910072327 255 255 255 1.0 4 2636
2638 0.07145042717456818 0.2498333752155304 0.8999266624450684 255 255 255 1.0 4 2637
2639 0.19959066808223724 0.24887818098068237 0.8964074850082397 255 255 255 1.0 4 2638
2640 -0.41582658886909485 0.252198725938797 0.9074524641036987 255 255 255 1.0 4 2639
2641 -0.5177469849586487 0.25226280093193054 0.9074151515960693 255 255 255 1.0 4 2640
2642 -0.21165145933628082 0.25010693073272705 0.8998137712478638 255 255 255 1.0 4 2641
2643 -0.12503676116466522 0.25066864490509033 0.9017728567123413 255 255 255 1.0 4 2642
2644 -0.09210746735334396 0.24982625246047974 0.8986131548881531 255 255 255 1.0 4 2643
2645 -0.09073356539011002 0.2505611181259155 0.9006866216659546 255 255 255 1.0 4 2644
2646 0.03823380917310715 0.2504114806652069 0.8993353247642517 255 255 255 1.0 4 2645
2647 -0.09680485725402832 0.25023356080055237 0.8985453844070435 255 255 255 1.0 4 2646
2648 0.23517630994319916 0.24847839772701263 0.8917273283004761 255 255 255 1.0 4 2647
2649 0.4823901951313019 0.24548158049583435 0.8806436657905579 255 255 255 1.0 4 2648
2650 -0.04943671077489853 0.2501799464225769 0.8974730968475342 255 255 255 1.0 4 2649
2651 0.04787137359380722 0.24979561567306519 0.8961072564125061 255 255 255 1.0 4 2650
2652 0.06192714720964432 0.24949495494365692 0.8948343396186829 255 255 255 1.0 4 2651
2653 0.3780444264411926 0.24744296073913574 0.8874879479408264 255 255 255 1.0 4 2652
2654 -0.19647982716560364 0.250588983297348 0.8983279466629028 255 255 255 1.0 4 2653
2655 -0.15404577553272247 0.2503482401371002 0.897295355796814 255 255 255 1.0 4 2654
2656 -0.43787989020347595 0.2528891861438751 0.9056381583213806 255 255 255 1.0 4 2655
2657 -0.15505971014499664 0.2506280839443207 0.897713303565979 255 255 255 1.0 4 2656
2658 -0.1091260015964508 0.2500871419906616 0.8960087299346924 255 255 255 1.0 4 2657
2659 -0.09383967518806458 0.250445157289505 0.8971619606018066 255 255 255 1.0 4 2658
2660 0.15023668110370636 0.24980783462524414 0.8948448896408081 255 255 255 1.0 4 2659
2661 0.48505765199661255 0.24452610313892365 0.8754053115844727 255 255 255 1.0 4 2660
2662 -0.21045807003974915 0.2506849467754364 0.897400438785553 255 255 255 1.0 4 2661
2663 -0.010327313095331192 0.25021740794181824 0.895878255367279 255 255 255 1.0 4 2662
2664 -0.20712648332118988 0.2506312131881714 0.8966388702392578 255 255 255 1.0 4 2663
2665 0.021778427064418793 0.2505091428756714 0.8963666558265686 255 255 255 1.0 4 2664
2666 0.08500175178050995 0.25053203105926514 0.8961619734764099 255 255 255 1.0 4 2665
2667 0.23537060618400574 0.24928344786167145 0.8913285136222839 255 255 255 1.0 4 2666
2668 -0.1566600352525711 0.25066012144088745 0.8961317539215088 255 255 255 1.0 4 2667
2669 -0.1313675194978714 0.2516231834888458 0.8996903896331787 255 255 255 1.0 4 2668
2670 0.10147922486066818 0.24959112703800201 0.891861617565155 255 255 255 1.0 4 2669
2671 0.4871019721031189 0.24637733399868011 0.8802055716514587 255 255 255 1.0 4 2670
2672 -0.2798227369785309 0.2521331012248993 0.9005299806594849 255 255 255 1.0 4 2671
2673 -0.1633320450782776 0.2514514625072479 0.8981292843818665 255 255 255 1.0 4 2672
2674 -0.04234384000301361 0.25030583143234253 0.8942229747772217 255 255 255 1.0 4 2673
2675 -0.1503574550151825 0.2504465878009796 0.8942815661430359 255 255 255 1.0 4 2674
2676 -0.12995284795761108 0.2506653666496277 0.8942124247550964 255 255 255 1.0 4 2675
2677 0.16796135902404785 0.24877344071865082 0.8872784376144409 255 255 255 1.0 4 2676
2678 -0.5217770338058472 0.2527554929256439 0.9005823135375977 255 255 255 1.0 4 2677
2679 -0.37020716071128845 0.2531294524669647 0.9018886685371399 255 255 255 1.0 4 2678
2680 -0.04299383610486984 0.25095483660697937 0.89463210105896 255 255 255 1.0 4 2679
2681 0.3425009548664093 0.24815824627876282 0.8842716813087463 255 255 255 1.0 4 2680
2682 0.4389394521713257 0.24659356474876404 0.8778501152992249 255 255 255 1.0 4 2681
2683 -0.2989615499973297 0.25265803933143616 0.8990910053253174 255 255 255 1.0 4 2682
2684 -0.1860201060771942 0.2523055672645569 0.8980403542518616 255 255 255 1.0 4 2683
2685 -0.02061326988041401 0.25024810433387756 0.8906739950180054 255 255 255 1.0 4 2684
2686 0.056364551186561584 0.2501794993877411 0.8908067941665649 255 255 255 1.0 4 2685
2687 -0.46621862053871155 0.2526988089084625 0.8983106017112732 255 255 255 1.0 4 2686
2688 0.12947730720043182 0.25042957067489624 0.8905417323112488 255 255 255 1.0 4 2687
2689 -0.43163707852363586 0.2531519830226898 0.8991954922676086 255 255 255 1.0 4 2688
2690 -0.25717270374298096 0.25229570269584656 0.8964675664901733 255 255 255 1.0 4 2689
2691 -0.029442839324474335 0.2512056827545166 0.892812192440033 255 255 255 1.0 4 2690
2692 -0.024431927129626274 0.2511979639530182 0.8926721811294556 255 255 255 1.0 4 2691
2693 0.1534678041934967 0.250913143157959 0.8917776942253113 255 255 255 1.0 4 2692
2694 -0.43657204508781433 0.2539406716823578 0.9015941023826599 255 255 255 1.0 4 2693
2695 0.13003754615783691 0.2487868070602417 0.8836291432380676 255 255 255 1.0 4 2694
2696 -0.2720373868942261 0.2515466809272766 0.8925656676292419 255 255 255 1.0 4 2695
2697 0.06437849253416061 0.25088605284690857 0.8900576829910278 255 255 255 1.0 4 2696
2698 0.4766181707382202 0.2451142817735672 0.8695468902587891 255 255 255 1.0 4 2697
2699 -0.27742999792099 0.2519836723804474 0.8938714265823364 255 255 255 1.0 4 2698
2700 -0.2738225758075714 0.25244611501693726 0.8953890204429626 255 255 255 1.0 4 2699
2701 0.22467565536499023 0.24977189302444458 0.8860335946083069 255 255 255 1.0 4 2700
2702 -0.44625091552734375 0.25382930040359497 0.899420976638794 255 255 255 1.0 4 2701 4 2703
2703 -0.026563206687569618 0.2515295147895813 0.8918394446372986 255 255 255 1.0 4 2702
2704 -0.520501971244812 0.2538864314556122 0.8989224433898926 255 255 255 1.0 4 2701 4 2703
2705 -0.21427950263023376 0.25115928053855896 0.8897099494934082 255 255 255 1.0 4 2704
2706 -0.15395139157772064 0.2521617114543915 0.893068253993988 255 255 255 1.0 4 2705
2707 -0.20007222890853882 0.2516118884086609 0.8903125524520874 255 255 255 1.0 4 2706
2708 -0.05708053335547447 0.2510901093482971 0.8886396288871765 255 255 255 1.0 4 2707
2709 0.009386444464325905 0.25144875049591064 0.8897871971130371 255 255 255 1.0 4 2708
2710 0.4790363609790802 0.245158851146698 0.8672913908958435 255 255 255 1.0 4 2709
2711 -0.2747437357902527 0.25197139382362366 0.8912413716316223 255 255 255 1.0 4 2710
2712 0.12631355226039886 0.24989749491214752 0.8837207555770874 255 255 255 1.0 4 2711
2713 0.142447367310524 0.2503722012042999 0.8855523467063904 255 255 255 1.0 4 2712
2714 0.15292422473430634 0.2503214180469513 0.8851237297058105 255 255 255 1.0 4 2713
2715 0.4351653456687927 0.2470366209745407 0.873362123966217 255 255 255 1.0 4 2714
2716 -0.14167261123657227 0.2508600354194641 0.8871193528175354 255 255 255 1.0 4 2715
2717 -0.13879884779453278 0.25193071365356445 0.8904353976249695 255 255 255 1.0 4 2716
2718 -0.07039597630500793 0.25107336044311523 0.8875839114189148 255 255 255 1.0 4 2717
2719 0.22265025973320007 0.25020673871040344 0.8842554092407227 255 255 255 1.0 4 2718
2720 -0.326955646276474 0.25262022018432617 0.8918712139129639 255 255 255 1.0 4 2719
2721 0.009364115074276924 0.25122490525245667 0.8872077465057373 255 255 255 1.0 4 2720
2722 0.02985384501516819 0.2507222294807434 0.885330080986023 255 255 255 1.0 4 2721
2723 0.039821378886699677 0.25049376487731934 0.8849593997001648 255 255 255 1.0 4 2722
2724 -0.5071992874145508 0.25396695733070374 0.8960482478141785 255 255 255 1.0 4 2723
2725 0.042024970054626465 0.2510456442832947 0.8860260844230652 255 255 255 1.0 4 2724
2726 0.1519714593887329 0.2512035369873047 0.886677086353302 255 255 255 1.0 4 2725 4 2728
2727 -0.3115912675857544 0.2530468702316284 0.892862856388092 255 255 255 1.0 4 2726
2728 -0.15664425492286682 0.25151336193084717 0.8869560956954956 255 255 255 1.0 4 2727
2729 -0.5037211775779724 0.2537992596626282 0.8943588137626648 255 255 255 1.0 4 2725 4 2728
2730 -0.21984557807445526 0.2515496611595154 0.887033224105835 255 255 255 1.0 4 2729
2731 -0.07278276979923248 0.2514026463031769 0.8861769437789917 255 255 255 1.0 4 2730
2732 0.028676049783825874 0.2515166401863098 0.8865947127342224 255 255 255 1.0 4 2731
2733 -0.21214041113853455 0.2518397867679596 0.8873451352119446 255 255 255 1.0 4 2732
2734 -0.06492477655410767 0.251272052526474 0.8850878477096558 255 255 255 1.0 4 2733
2735 0.0829184278845787 0.24985460937023163 0.8804522752761841 255 255 255 1.0 3 12309 4 2734
2736 0.11571025103330612 0.2500403821468353 0.8808010220527649 255 255 255 1.0 4 2735
2737 0.13143710792064667 0.2506082355976105 0.8826500773429871 255 255 255 1.0 4 2736
2738 0.2720583379268646 0.24911344051361084 0.8773650527000427 255 255 255 1.0 4 2737
2739 0.019581900909543037 0.251140296459198 0.8839573860168457 255 255 255 1.0 4 2738
2740 0.16177837550640106 0.25011682510375977 0.8806315064430237 255 255 255 1.0 4 2739
2741 0.2805936932563782 0.24924471974372864 0.8771123886108398 255 255 255 1.0 4 2740
2742 0.028523478657007217 0.2505073845386505 0.881397545337677 255 255 255 1.0 4 2741
2743 -0.511817991733551 0.2543514370918274 0.8936719298362732 255 255 255 1.0 4 2742
2744 0.20286834239959717 0.24977196753025055 0.8779061436653137 255 255 255 1.0 4 2743
2745 -0.2901144325733185 0.2526736557483673 0.8875082731246948 255 255 255 1.0 4 2744
2746 0.2047569751739502 0.25152045488357544 0.8834077715873718 255 255 255 1.0 4 2745
2747 -0.22386710345745087 0.25294071435928345 0.8881193399429321 255 255 255 1.0 4 2746
2748 0.10253133624792099 0.25054508447647095 0.8793344497680664 255 255 255 1.0 4 2747
2749 0.3570108115673065 0.2491372525691986 0.8742078542709351 255 255 255 1.0 4 2748
2750 -0.20716194808483124 0.25259989500045776 0.8858973383903503 255 255 255 1.0 4 2749
2751 0.0117866862565279 0.2510869801044464 0.8808125853538513 255 255 255 1.0 4 2750
2752 0.45260122418403625 0.24717766046524048 0.8667888641357422 255 255 255 1.0 4 2751
2753 -0.20399487018585205 0.25189483165740967 0.8830299377441406 255 255 255 1.0 4 2752
2754 -0.19105267524719238 0.25284406542778015 0.8862407207489014 255 255 255 1.0 4 2753
2755 -0.18958044052124023 0.25206369161605835 0.883851945400238 255 255 255 1.0 4 2754
2756 0.047029923647642136 0.25109997391700745 0.880351722240448 255 255 255 1.0 4 2755
2757 0.21910043060779572 0.25029411911964417 0.8774380087852478 255 255 255 1.0 4 2756
2758 -0.4636825621128082 0.25377291440963745 0.8886318802833557 255 255 255 1.0 4 2757
2759 -0.014490874484181404 0.25143787264823914 0.88027024269104 255 255 255 1.0 4 2758
2760 -0.007395927794277668 0.2518038749694824 0.881500780582428 255 255 255 1.0 4 2759
2761 0.17454099655151367 0.252713680267334 0.8844059109687805 255 255 255 1.0 4 2760
